proposal_id,stance_mean,stance_std,n_sents,n_pos_sents,n_neg_sents,n_neu_sents,majority_label,top_pros,top_cons,neutral_examples,n_posts
0x02c94cf8410d02290354f589062cd3c1aee12b3c12f813000a0449c301ab03f0,0.1453291068716747,0.2926906902760131,8,2,0,6,neutral,"[""With this, we hope to achieve more optimal outcomes by leveraging the strengths and experience of several service providers."", ""The approved service providers will each be responsible for one of the key areas/scopes within the FMWG.""]",[],[],7
0x0341f4050ed20182c2c344fb370d958f8f77f7035c4783408dd0f962b7d39544,0.1406424543887291,0.35641321973010676,100,28,5,67,neutral,"[""[quote=\""MarcZeller, post:5, topic:14381\""] We are not in favor of spending treasury stables, current Aave DAO budget is tight and we need to stay conservative with them."", ""Or at least, plenty of RWA focused proposals in general (GHO facilitator, treasury allocation etc), I believe it could be helpful for the Aave DAO to produce an RFP around RWAs."", ""At about $50m, the Centrifuge cost with setup would be $252,000 (0.35%*$45m + 50,000 legal + 45,000 tokens) and Maple would be about 225,000 flat fee so not too far apart if the program scales above $45m size."", ""My concern would be that the DAO currently doesn’t possess the expertise to properly assess RWAs and an RFP process would give time for proper input and information would be presented in a standardised and understandable way."", ""This forward-thinking approach positions Aave to leverage RWA collateral for long-term growth, whether by enhancing liquidity, diversifying revenue streams, or capitalizing on earnings from dormant stablecoin assets.""]","[""The OpenEden TBILL Vault is the first smart contract vault managed by a regulated entity (BVI registered professional fund) to offer 24/7 and direct access to T-Bills."", ""Investors mint “TBILL” tokens instantaneously when they deposit USDC into the Vault, which are contractual representations of their interests to a proportionate share of underlying assets, which include USDC, fiat USD and T-Bills."", ""Including our Cash Management Pool could serve as a valuable hedge against the inherent variability of DeFi markets, adding a layer of stability to AAVE's treasury yields."", ""But as the foundation company is a legal entity, it can clear KYC processes to be able to invest in permissioned RWA products."", ""We recognize that the current USDC yield on Aave is above what Maple's Cash Management provides.""]","[""Title**: Aave Treasury Proposal: Onboard with Centrifuge Prime to invest in RWA **Author**: @Khan **Date**: Aug 8, 2023 **Summary** This proposal requests that a portion of the Aave Treasury’s stablecoin holdings be allocated to a low-risk RWA investment through Centrifuge Prime."", ""treasury bills are considered as risk-free and investing via DigiFT, a DEX that is compliant with Singapore’s Securities and Futures Acts, will guarantee investors with T+3 settlement and enough liquidity due to the liquid T-bill secondary market, it’s good idea to allocate part of the treasury, for example 3M USDC, into short-term U.S."", ""We applaud @Khan and the Centrifuge team for putting together this proposal as well as their contributions to the GHO Facilitator application and onboarding ARFC.""]",52
0x034c5955a7d64525b2ffb3e03a161eaf49b3c5e749e70c37e2f00f317f47c469,0.058700232949816744,0.2744889614671254,68,11,2,55,neutral,"[""We rank ETHx **ok in liquidity**, as liquidity has not materially improved since the initial analysis but has become more concentrated in a single venue."", ""Supporting ETHx on Aave V3 continues our advocacy for LST diversity, complementing existing assets like stETH, cbETH and rETH."", ""However, if there is a significant increase in demand and utilization, we will reassess the caps according to the utilization pattern."", ""Analysis ETHx is a repricing Token that increases in value as staking rewards, MEV, and tips accrued to the user’s staked ETH."", ""Motivation ETHx represents Stader’s staked ETH, providing users with liquid staking benefits.""]","[""Given the liquidity of ETHx we recommend a 7.5% Liquidation Bonus and a supply cap of 3,200 ETHx."", ""Emode Given its relatively short price history, Gauntlet does not recommend listing in ETH-correlated emode at this time.""]","[""Specification - **Contract Address: sfrxETH : 0xac3e018457b222d93114458476f3e3416abbe38f Proposed risk parameters will be shared at the potential ARFC stage of this proposal."", ""Specification - **Contract Address:** ETHx - 0xA35b1B31Ce002FBF2058D22F30f95D405200A15b - Detailed risk parameters will be formulated and shared in the ARFC phase, after positive community feedback from this TEMP CHECK."", ""5) If the ARFC snapshot is approved, advance the proposal to the AIP stage.""]",42
0x036f9ce8b4a9fef0156ccf6b2a205d56d4f23b7ab9a485a16d7c8173cd85a316,0.08819995620124693,0.34315444850420934,100,22,7,71,neutral,"[""Collateral Risk Assessment - Kelp DAO Restaked ETH (rsETH) LlamaRisk conducted a comprehensive collateral risk assessment on rsETH, **which can be read here**."", ""[ARFC Addendum] Onboard rsETH to Lido Instance ## Author: ACI ## Date: 2024-11-12 --- ### Summary The current ARFC Addendum seeks to onboard rsETH to Lido Instance."", ""Publication of an AIP for final confirmation and synchronizing with rsETH AIP publication to have at the same time rsETH on Mainnet and Lido Instances."", ""Even if consumers could stake, their ETH would be illiquid until a predefined lock-up period, which would degrade the staker experience."", ""Afaik they are borrowing disabled, so I would have assumed the same on v3 or a restrictive borrow cap, but isolation makes a migration to v3 impossible/unattractive.""]","[""MKR Parameter Recommendations: Gauntlet and Chaos Labs have collaborated and shared our independent analyses for the listing of MKR on V3 Ethereum."", ""On Ethereum, its liquidity is concentrated on Balancer V2 ($38M TVL, paired with WETH) and Uniswap V3 ($14M TVL, paired with WETH)."", ""On the Aave V3 Lido instance, we believe rsETH could be part of three existing liquid E-modes: - *ETH correlated*, as collateral only to borrow WETH."", ""Liquid E-Modes now enable more tailored E-Mode configurations, allowing for optimization across different asset pairs."", ""an 87% slope2 parameter is a better approach.""]","[""The risk parameters provided within are the same as those provided by Gauntlet within the initial forum post discussing which assets to onboard to v3 Ethereum."", ""Specification Risk Parameters will be provided by Risk Service Providers and ARFC will be updated accordingly."", ""Governance forum: https://dao.rocketpool.net/ - Governance votes: https://vote.rocketpool.net/#/ - Twitter: https://twitter.com/Rocket_Pool - Discord: https://discord.com/invite/rocketpool ## Summary: This ARFC presents the community with the opportunity to add RPL to the Ethereum v3 Liquidity Pool.""]",48
0x03798dc3d6382f0d461590059d554a4405eefd5c95e3de917515702fdfc9ecfb,0.12527810805017564,0.37546269445480057,72,16,6,50,neutral,"[""This ARFC has been prepared solely to promote further discussion, evaluate presented risk parameters, and finalize the proposal before heading to the AIP stage."", ""Liquidity and Market Cap When analyzing market cap and trading volumes of assets for listing, we look at data from the past 180 days."", ""The average market cap of ARB over the past 30 days was $1.7B, and the average daily trading volume was $817M (CeFi & DeFi)."", ""To simplify the governance process, we suggest converging on a single set of recommendations, choosing the more conservative parameters of the two recommendations."", ""Provide a brief high-level overview of the project and the token** * Arbitrum Rollup and Arbitrum AnyTrust are protocols that make Ethereum transactions faster and cheaper.""]","[""Liquidity and Market Cap When analyzing the market cap and trading volumes for ARB, we looked at data from the past 30 days."", ""[/quote] Could you please clarify which is the intended configuration?"", ""All Liquidity Protocol contracts are immutable, which makes LUSD the most trustless stablecoin available."", ""FRAX has shown significant liquidity since its initial listing.""]","[""Next Steps **ARFC:** Temperature Check Snapshot indicated positive sentiment; now proceeding to the ARFC stage for further discussion, risk parameter evaluation, and finalization of the proposal."", ""Furthermore, according to our eMode recommendations, we advise listing FRAX in the Stablecoins eMode category on Arbitrum Aave v3.** ## Initial Supply and Borrow Caps We use the lower of the conservative and aggressive recommendations generated under Gauntlet’s Borrow and Supply Cap Methodology."", ""Motivation LUSD is currently listed on the following Aave deployments: * Ethereum v3 * Ethereum v2 * Optimism v3 This publication seeks to list LUSD on Aave v3 Arbitrum.""]",33
0x037a5ef4ac471dfc07054c01f909b9a71d7bf5ffdfe9b959121bf60d600427b4,-0.01385475632673252,0.27443375450239005,46,6,4,36,neutral,"[""Specification** This proposal suggests a direct-to-AIP vote mechanism for listing assets that already have existing Aave markets on new chains."", ""In order to simplify the process for members of the Aave DAO and demonstrate commitment from projects getting an Aave onboarding, this proposal requires a deposit of $100 worth of the intended asset."", ""These “new” asset onboarding could benefit from a more streamlined process.""]","[""Since the Asset Onboarding Framework was published in the Forum in November 2023, there have been several requests from teams to list their assets, and the corresponding governance process for adding new markets."", ""Motivation** New asset listings are important to keep Aave v3 relevant but we have received feedback that the current process is unclear and subject to delays."", ""This amount will be used to seed the markets upon launch.""]","[""— Title: [ARFC] Aave V3 Caps update Framework Author: @marczeller - Aave Chan Initiative Date: 16-02-2023 - — ## Summary: This ARFC proposes a direct to AIP vote for cap changes or FreezeReserve() implementation if the following conditions are met: - The proposal is provided by a risk service provider or has received feedback from at least one risk service provider team."", ""The risk stewards proposal by bgdLabs is a pilot program, and if for some reason we witness a disagreement between the multisig signers, the ARFC will fall back to the \""Direct-to-AIP\"" framework allowing the governance to express their opinion on the topic via a vote."", ""Risk Stewards** For the last months, the volume of on-chain proposals (including mandates for Avalanche) modifying supply and/or borrow caps of assets have skyrocketed.""]",26
0x03dc21e0423c60082dc23317af6ebaf997610cbc2cbb0f5a385653bd99a524fe,0.20371978562759968,0.39014735844505727,100,31,4,65,neutral,"[""The goal is to establish GHO as a key stablecoin within X Layer’s ecosystem from inception, facilitating reward programs, liquidity incentives, and seamless integration with the upcoming Aave deployment."", ""As learned from previous launches, successful expansion of GHO requires: * Coordinated implementation of protocol and bridging infrastructure * Definition of risk parameters tailored to Ink’s ecosystem * Collaboration with local DEXs and applications for utility and liquidity * Early incentive programs and strategic ecosystem engagement ## Specification Ink will be the next immediate focus for GHO growth alongside the Aave instance launch."", ""Our analysis indicates that GHO is well-positioned for additional cross-chain deployments, particularly on Ink, where it has the potential to become the primary stablecoin under current market conditions."", ""The proposed initial parameters are consistent with the initial deployments on established L2s like Arbitrum and Base, representing a measured approach to expansion."", ""As for GSMs supporting GHO peg stability, we do not recommend deploying the (stata)USDC.e GSM due to the limited USDC.e market supply of 2.43M on Ink.""]","[""Motivation Following the successful multichain expansion of GHO to Arbitrum, Base, Avalanche launching GHO on Ink represents the next step in growing GHO’s presence."", ""ALC Ethereum SAFE: `0xA1c93D2687f7014Aaf588c764E3Ce80aF016229b` Initial liquidity will be sourced via aUSDT0 and routed through Aave LP partners and Ink-native DEXs."", ""While there has been a slight decline in the past two weeks, its supply has still grown by 10M compared to May 2025.""]","[""[ARFC] Launch GHO on Base & set ACI as Emissions Manager for rewards # Author: ACI # Date: 2024-10-07 --- # **Summary** This proposal aims to launch GHO on Base & set ACI as Emissions Manager for GHO and aGHO potential rewards and incentives."", ""We also support the proposed initial risk parameters, which mirror mature deployments such as Arbitrum and Base, and provide the necessary guardrails for listing on a new instance."", ""Linea is now launching **Native Yield**, an innovative mechanism that auto-stakes bridged ETH via Lido v3 stVaults, channeling staking rewards into DeFi liquidity incentives on Linea.""]",25
0x044477114c63b5c133ad2aa673b8256fc799b5b1169ac4b9119626adadd6505f,0.26151378207003234,0.4017954904829326,79,29,4,46,neutral,"[""Market impact We expect the listing of these new tokens to possibly take marketshare from existing markets on Aave but overall expect a positive impact on Aave growth due to incentive programs."", ""The unstaked version of the asset has demonstrated good product-market fit on mainnet, meaning the arrival it has staked counterpart on Base is a natural extension—both this proposal's recommended E-modes and the asset itself present limited incremental risk to the protocol."", ""[ARFC] Onboard sUSDS to Aave V3 Base Instance ## Author: ACI ## Date: 2025-04-08 --- ### Summary This ARFC proposes to onboard sUSDS as a supported asset on the Aave V3 Base Instance."", ""The proposal aims to expand the utility of sUSDS within the DeFi ecosystem and provide users with additional yield-generating opportunities on Base, including custom eMode categories to optimize borrowing and collateral efficiency."", ""The unstaked version asset has been reviewed by LlamaRisk previously, who found key risks to include an upcoming freeze function, jurisdictional exclusions and counterparty risk stemming from governance processes.""]","[""The Reserve Protocol launched on Ethereum mainnet in Oct 2022, Base in Oct 2023, and completed its fifth audit in Feb 2023."", ""Collateral Usage**: USDS is now enabled as collateral in the main pool 3."", ""Additionally, with sUSDS, users can opt for the traditional Savings Rate, which previously applied to sDAI.""]","[""Overview** Chaos Labs supports the onboarding of sUSDS to Aave v3 Main Ethereum deployment and USDS to Aave v3 Lido Ethereum instance."", ""Motivation The successful deployment and usage of both USDS and sUSDS in the Aave V3 Core instance demonstrate a growing demand for high-quality fiat-pegged stablecoins."", ""The current proposal will be Direct to AIP following its successful onboarding to the Aave V3 Ethereum (Core) instance.""]",36
0x048f19fef1f17cd88f962935fb21dd09f8a420c9ead9b7e165640a39c74e466f,0.05226726577272247,0.1643610021430093,32,4,0,28,neutral,"[""First of all, GHO currently has thin secondary market liquidity on Base, as GHO has very recently gone live on Base on February 10, 2025."", ""Furtheremore, the GSM will help maintain GHO's peg and also contribute to additional revenue to Aave DAO through swap fees, surplus yield, and USDC incentives.""]",[],"[""Motivation This proposal recommends deploying a GSM on Base to enhance GHO's price stability during market fluctuations and facilitate new circulating supply issuance."", ""As Michigan Blockchain, we support deploying stataUSDC GSM on Base, as this proposal introduces an efficient way to reduce volatility and manage supply during market fluctuations."", ""The Aave DAO will receive the following revenue streams from the aUSDC GSM: * Swap Fees; * Surplus aToken Yield; and, * Any incentives distributed to USDC deposit on Aave v3.""]",6
0x049fc4fea64a71937882047f1c0e3f39eb96c332f016a7a4b04320846ba55e59,0.11136270525046492,0.3499090334806213,100,24,7,69,neutral,"[""Instead of cosmetic measures, we should zero in on impactful solutions involving additional LT reductions and increasing the RF with regard to CRV and broader V2 markets."", ""The increase of the V2 reserve factor for CRV is an interesting approach, the protocol is currently sustaining a massive risk allowing this position and it's not being paid nearly enough."", ""Next steps We will combine the LT, LTV and debt ceiling reduction on v3 Ethereum and Polygon in one AIP."", ""What’s more problematic here in our opinion is that this wallet has around $110m leverage on CRV across DeFi, outside Aave there’s another $20m borrowed on Fraxlend and $20m on Abracadabra."", ""My opinion on the topic: The exposure of Aave v2 Ethereum to CRV is too big, there should not be much doubt about it.""]","[""A migration of this kind would naturally increase the cost to borrow on v2 and soft push repayment or migration of the risky position, while allowing more collateral to be deposited if desired to reduce the likelihood of liquidation."", ""It’s important to note that the user has already started repaying a portion of their debt since the proposal was introduced."", ""The primary reason to keep smaller-cap assets like DPI is to offer a diverse range of assets to Aave’s users."", ""They may be getting liquidity on tokens by borrowing against them..."", ""PS: Curve recently launched a rival product to Aave.""]","[""Gauntlet recommendation to lower CRV LT/LTV on v3 Polygon ## Summary Given the declines in DEX liquidity for CRV and other associated risk factors for CRV, Gauntlet recommends reducing the LT, LTV for CRV on Polygon v3."", ""V2 in and of itself is outdated, and we should push users to migrate to V3, where there are a lot more risk controls."", ""Reducing DPI’s LTV to 0 will not immediately affect the current DPI suppliers who are utilizing 89.5% of the supply cap.""]",43
0x04a921887dcb54ec68ceb231e7cc2f64eac443b8cde47f0f5eecbd51b3cffef1,0.07388768839032463,0.33311100673008415,100,20,10,70,neutral,"[""Of course whoever liquidates the user first will also make the price worse… I also don’t see many unutilized assets that could be used for repayment of debt here, most of the available assets are CRV tokens from vesting."", ""Especially because there’s additional debt on CRV outside Aave with worse collateralization metrics and I think Aave doesn’t want to be liquidating this user as the last one when most of the available liquidity is gone."", ""Even if we prevent this actor from borrowing more, we also prevent refillings, which are in any case legitimate and wouldnt help maintaining the position in an healthy state to begin with."", ""@gauntletnetwork a simulation of the potential bad debt risk from liquidating this position would be very helpful, do you have anything on that?"", ""The increase of the V2 reserve factor for CRV is an interesting approach, the protocol is currently sustaining a massive risk allowing this position and it's not being paid nearly enough.""]","[""Hey, we have been discussing this situation a bit with @yaron from RiskDAO Have you also considered freezing CRV on Aave v3?"", ""What’s more problematic here in our opinion is that this wallet has around $110m leverage on CRV across DeFi, outside Aave there’s another $20m borrowed on Fraxlend and $20m on Abracadabra."", ""It’s important to note that the user has already started repaying a portion of their debt since the proposal was introduced."", ""BlockEnthusiast: I agree the better focus should be to encourage migrating loans from v2 to v3."", ""The upside is clear - freezing limits additional CRV risk exposure.""]","[""Probably a bit off topic but it’s important to avoid assuming that changing parameters in Aave v2 will automatically result in a seamless migration to v3."", ""V2 in and of itself is outdated, and we should push users to migrate to V3, where there are a lot more risk controls."", ""Instead of cosmetic measures, we should zero in on impactful solutions involving additional LT reductions and increasing the RF with regard to CRV and broader V2 markets.""]",37
0x04e7059fc5b2c33d4e4554d68d27ef67c1f6d9d310b07493116bdfbf15c25bbc,0.25348560019596805,0.37794940388265574,82,36,4,42,neutral,"[""MASIv Expansion** Extend the Merit-as-a-Service Incentive Vault model as the **standard growth and incentives engine** for partners using Aave and DeFi in general."", ""Building on early adoption from Circle, Tether, Ava Labs, Stader and others, Phase IV will onboard new MASIv clients and create synergistic feedback loops for the Aave ecosystem."", ""Phase II** Even if generally I don't really have complaints about Phase I, I think Phase II is in the right direction by trying (or so I understand) to put more focus on the BD and growth side of Aave, which at the moment requires more support compared with the operational side."", ""The “initiative” launched ~18 months ago is now a team of 8 people strong, including various talents & providing multiple services, contributing to the DAO's success."", ""Under this renewed mandate, TokenLogic will continue to manage the DAO’s finances, drive GHO and sGHO adoption, and provide in-depth analytics across the Aave ecosystem.""]","[""This reflects on items like Skyward, or multiple governance proposals coming directly from ACI and touching on aspects like growth via caps modification, interest rate updates, deprecation efforts on pools, compensation of delegate platforms, etc."", ""True DAOs are by definition heterogenous: no matter the nature of the contributor, ideally all of them should be fully independent and with a clear identity and \""style\""."", ""Especially in the Growth field in DeFi, priorities can change pretty fast and majorly disturb already planned work streams.""]","[""ACI also championed Aave V3’s deployment on Sonic, securing $15 million in funding to broaden Aave’s cross-chain footprint."", ""Phase I** The ACI initiative founded by @MarcZeller appeared in a pretty critical lifetime of the Aave DAO: multiple service providers were already engaged but in quite localized fields: development, risk, security, and treasury."", ""There might be arguments suggesting that Arbitrum's incentives are primarily targeted towards its native applications, making it difficult for applications like Aave, Lido, and Curve to receive rewards even if they were to apply.""]",50
0x0509a8eeee66d57206732a9cfddd32b4832a1a6f993f36c4e0146387941c5a23,0.03738279708613016,0.3609692255898935,90,15,8,67,neutral,"[""Governance forum: https://dao.rocketpool.net/ - Governance votes: https://vote.rocketpool.net/#/ - Twitter: https://twitter.com/Rocket_Pool - Discord: https://discord.com/invite/rocketpool ## Summary: This ARFC presents the community with the opportunity to add RPL to the Ethereum v3 Liquidity Pool."", ""As the date for the Shanghai upgrade is approaching, we have seen the discount gradually reducing."", ""staking withdraws are not an overnight process and the current recommended parameters, will \""scare away\"" potential borrowers hurting the asset use-case in Aave."", ""Chaos' recommendations for LT, LTV and Borrow Caps are more conservative."", ""furthermore, a punitive slope2 as designed with 300% will potentially hurt borrowers beyond needed to incentive them to withdraw from staking and repay their debt.""]","[""Gauntlet has provided a detailed risk analysis on the Shanghai upgrade below, which is incorporated in this set of recommendations for LDO."", ""Because the collateral is autonomously routed through Aave for yield, OUSD holders are not individually incentivized to lend additional stablecoin to Aave."", ""Even if consumers could stake, their ETH would be illiquid until a predefined lock-up period, which would degrade the staker experience."", ""The Origin Dollar (OUSD) is the first stablecoin that earns a yield while sitting in your wallet."", ""Rocket Pool users will be locked up until Ethereum 2.0 phase 2.""]","[""We recommend the following parameters for RPL on Aave V3 Ethereum: **Isolation Mode - No** **Borrowable - Yes** **Collateral Enabled - No** **E-mode - No** #### Supply and Borrow Caps **Supply Cap (in tokens) - 105,000 / Borrow Cap (in tokens) - 105,000** Our supply and borrow cap recommendations are set in accordance with Gauntlet's borrow and supply cap methodology."", ""ARC: Add support for Origin Dollar (OUSD) on Ethereum V3 **Relevant Links** * Origin Core Website * OUSD Website * dApp * Analytics * Gitbook * Github * OUSD Contract * Audits * Blog * Discord * Twitter * Telegram **Summary** This is a proposal for adding lend/borrow support for the Origin Dollar stablecoin on the Aave V3 Ethereum market."", ""Governance forum: https://forum.fluxfinance.com/ Governance votes: https://www.tally.xyz/gov/ondo-dao Twitter: https://twitter.com/FluxDeFi Discord: http://discord.fluxfinance.com/ **Summary:** This ARFC presents the community with the opportunity to add fUSDC to the Ethereum v3 Liquidity Pool.""]",35
0x05182d6092e7a075b94ab937a6cd57968f36c6ac225196561a58b437e591065f,0.0033382980136184045,0.2832644810490558,64,8,6,50,neutral,"[""Option 1) is about locking B-80BAL-20WETH enabling Aave to participate in Balancer gauge and governance votes, and benefit from the Liquidity Provider (LP) boosting and protocol fees earnings."", ""A six-month aUSDC stable coin runway is held on Aave v2 Ethereum to facilitate payment to the existing service providers."", ""Option 2) focuses on yield, forgoes governance influence (participating in votes) and presents a higher yield investment strategy that over time, will lead to more governance influence relative to Option 1)."", ""Aave Snapshot voters can choose between two options, each of which has varying degrees of complexity and represents different means of achieving similar goals over different time horizons."", ""Aave DAO will also gain the ability to create a BB-A-USD/GHO pool using BB-A-USD acquired by this proposal.""]","[""$3M is to be allocated to this strategy and the expected yield is around 9.3% without any boost from Aave's future veBAL holding."", ""Batch Auctions are continuously run by the protocol because the solvers, the parties in charge of finding the most optimal settlement for the batch, are in competition to settle it."", ""The winning solver will be the one that can maximize trader surplus by either having the most optimal CoW, finding the best liquidity sources, or combining both in a single settlement."", ""CoW Protocol is a fully permissionless trading protocol that leverages Batch Auctions as its price finding mechanism.""]","[""[ARFC] Deploy BAL & aBAL from the Collector Contract Author: @llamaxyz - DeFi_Consulting (@MatthewGraham) and @dydymoon Created: 2023-02-05 (updated) --- # Simple Summary This proposal presents two options for deploying the approximately 100k BAL tokens being acquired by AIP 115 and the aBAL holding in the Ethereum Collector Contract, [1]."", ""With 200k BAL already committed to veBAL, this proposal will determine how to deploy the remaining 108,978.30 BAL with the overall objective of maximizing the growth potential of Aave, [4,16]."", ""Hi Everyone, As mentioned in our earlier comment, we will be publishing 3 separate Snapshots, all of which are a subset of the original ARFC post above.""]",14
