index,label,p_pos,p_neu,p_neg
43090,neu,0.33,0.34,0.33
43091,neu,0.33,0.34,0.33
43092,pos,0.6881561875343323,0.0,0.3118438124656677
43093,pos,0.7387793660163879,0.0,0.261220633983612
43094,neu,0.33,0.34,0.33
43095,neu,0.33,0.34,0.33
43096,neu,0.33,0.34,0.33
43097,pos,0.9375397562980652,0.0,0.0624602437019348
43098,pos,0.6730144023895264,0.0,0.3269855976104736
43099,neg,0.3353231549263,0.0,0.6646768450737
43100,pos,0.6259624361991882,0.0,0.3740375638008117
43101,neu,0.33,0.34,0.33
43102,pos,0.9375397562980652,0.0,0.0624602437019348
43103,pos,0.6730144023895264,0.0,0.3269855976104736
43104,neg,0.3353231549263,0.0,0.6646768450737
43105,neu,0.33,0.34,0.33
43106,pos,0.9375397562980652,0.0,0.0624602437019348
43107,pos,0.6730144023895264,0.0,0.3269855976104736
43108,neg,0.3353231549263,0.0,0.6646768450737
43109,pos,0.6259624361991882,0.0,0.3740375638008117
43110,neu,0.33,0.34,0.33
43111,neu,0.33,0.34,0.33
43112,neu,0.33,0.34,0.33
43113,neu,0.33,0.34,0.33
43114,neu,0.33,0.34,0.33
43115,neg,0.2857066988945007,0.0,0.7142933011054993
43116,neu,0.33,0.34,0.33
43117,pos,0.9375397562980652,0.0,0.0624602437019348
43118,pos,0.6730144023895264,0.0,0.3269855976104736
43119,neg,0.3353231549263,0.0,0.6646768450737
43120,neu,0.33,0.34,0.33
43121,neu,0.33,0.34,0.33
43122,neu,0.33,0.34,0.33
43123,neu,0.33,0.34,0.33
43124,neu,0.33,0.34,0.33
43125,neu,0.33,0.34,0.33
43126,neu,0.33,0.34,0.33
43127,neu,0.33,0.34,0.33
43128,pos,0.7778802514076233,0.0,0.2221197485923767
43129,neu,0.33,0.34,0.33
43130,neu,0.33,0.34,0.33
43131,neu,0.33,0.34,0.33
43132,pos,0.6254216432571411,0.0,0.3745783567428589
43133,neu,0.33,0.34,0.33
43134,neu,0.33,0.34,0.33
43135,neu,0.33,0.34,0.33
43136,neu,0.33,0.34,0.33
43137,neu,0.33,0.34,0.33
43138,pos,0.8110705018043518,0.0,0.1889294981956482
43139,pos,0.6805267930030823,0.0,0.3194732069969177
43140,neu,0.33,0.34,0.33
43141,neu,0.33,0.34,0.33
43142,neu,0.33,0.34,0.33
43143,neu,0.33,0.34,0.33
43144,neu,0.33,0.34,0.33
43145,neu,0.33,0.34,0.33
43146,neu,0.33,0.34,0.33
43147,neu,0.33,0.34,0.33
43148,neu,0.33,0.34,0.33
43149,neu,0.33,0.34,0.33
43150,neu,0.33,0.34,0.33
43151,pos,0.6805267930030823,0.0,0.3194732069969177
43152,neu,0.33,0.34,0.33
43153,neu,0.33,0.34,0.33
43154,neu,0.33,0.34,0.33
43155,neu,0.33,0.34,0.33
43156,neu,0.33,0.34,0.33
43157,neu,0.33,0.34,0.33
43158,neu,0.33,0.34,0.33
43159,neu,0.33,0.34,0.33
43160,neu,0.33,0.34,0.33
43161,pos,0.8606873154640198,0.0,0.1393126845359802
43162,pos,0.8547948002815247,0.0,0.1452051997184753
43163,neu,0.33,0.34,0.33
43164,neu,0.33,0.34,0.33
43165,neu,0.33,0.34,0.33
43166,neu,0.33,0.34,0.33
43167,neu,0.33,0.34,0.33
43168,pos,0.8606873154640198,0.0,0.1393126845359802
43169,pos,0.8547948002815247,0.0,0.1452051997184753
43170,neu,0.33,0.34,0.33
43171,neu,0.33,0.34,0.33
43172,neu,0.33,0.34,0.33
43173,neu,0.33,0.34,0.33
43174,pos,0.7919408679008484,0.0,0.2080591320991516
43175,pos,0.9094607830047609,0.0,0.0905392169952392
43176,neu,0.33,0.34,0.33
43177,neu,0.33,0.34,0.33
43178,neu,0.33,0.34,0.33
43179,neu,0.33,0.34,0.33
43180,neu,0.33,0.34,0.33
43181,neu,0.33,0.34,0.33
43182,pos,0.7919408679008484,0.0,0.2080591320991516
43183,pos,0.9094607830047609,0.0,0.0905392169952392
43184,neu,0.33,0.34,0.33
43185,neu,0.33,0.34,0.33
43186,neu,0.33,0.34,0.33
43187,neu,0.33,0.34,0.33
43188,neu,0.33,0.34,0.33
43189,neu,0.33,0.34,0.33
43190,pos,0.7919408679008484,0.0,0.2080591320991516
43191,pos,0.9094607830047609,0.0,0.0905392169952392
43192,neu,0.33,0.34,0.33
43193,neu,0.33,0.34,0.33
43194,neu,0.33,0.34,0.33
43195,neu,0.33,0.34,0.33
43196,neu,0.33,0.34,0.33
43197,neu,0.33,0.34,0.33
43198,pos,0.7919408679008484,0.0,0.2080591320991516
43199,pos,0.9094607830047609,0.0,0.0905392169952392
43200,neu,0.33,0.34,0.33
43201,neu,0.33,0.34,0.33
43202,neu,0.33,0.34,0.33
43203,neu,0.33,0.34,0.33
43204,neu,0.33,0.34,0.33
43205,neu,0.33,0.34,0.33
43206,pos,0.8606873154640198,0.0,0.1393126845359802
43207,pos,0.8547948002815247,0.0,0.1452051997184753
43208,neu,0.33,0.34,0.33
43209,neu,0.33,0.34,0.33
43210,neu,0.33,0.34,0.33
43211,neu,0.33,0.34,0.33
43212,neg,0.2832717299461365,0.0,0.7167282700538635
43213,neu,0.33,0.34,0.33
43214,neu,0.33,0.34,0.33
43215,pos,0.669221043586731,0.0,0.330778956413269
43216,neu,0.33,0.34,0.33
43217,neu,0.33,0.34,0.33
43218,pos,0.7335509657859802,0.0,0.2664490342140198
43219,neu,0.33,0.34,0.33
43220,neu,0.33,0.34,0.33
43221,neu,0.33,0.34,0.33
43222,pos,0.8606873154640198,0.0,0.1393126845359802
43223,pos,0.8547948002815247,0.0,0.1452051997184753
43224,neu,0.33,0.34,0.33
43225,neu,0.33,0.34,0.33
43226,neu,0.33,0.34,0.33
43227,neu,0.33,0.34,0.33
43228,neu,0.33,0.34,0.33
43229,neu,0.33,0.34,0.33
43230,pos,0.8606873154640198,0.0,0.1393126845359802
43231,pos,0.8547948002815247,0.0,0.1452051997184753
43232,neu,0.33,0.34,0.33
43233,neu,0.33,0.34,0.33
43234,neu,0.33,0.34,0.33
43235,pos,0.8708605766296387,0.0,0.1291394233703613
43236,pos,0.8086680173873901,0.0,0.1913319826126098
43237,neg,0.0441294908523559,0.0,0.955870509147644
43238,neu,0.33,0.34,0.33
43239,neu,0.33,0.34,0.33
43240,neu,0.33,0.34,0.33
43241,neu,0.33,0.34,0.33
43242,neu,0.33,0.34,0.33
43243,pos,0.8708605766296387,0.0,0.1291394233703613
43244,pos,0.8086680173873901,0.0,0.1913319826126098
43245,neg,0.0441294908523559,0.0,0.955870509147644
43246,neu,0.33,0.34,0.33
43247,neu,0.33,0.34,0.33
43248,neu,0.33,0.34,0.33
43249,neu,0.33,0.34,0.33
43250,neu,0.33,0.34,0.33
43251,pos,0.8708605766296387,0.0,0.1291394233703613
43252,pos,0.8086680173873901,0.0,0.1913319826126098
43253,neg,0.0441294908523559,0.0,0.955870509147644
43254,neu,0.33,0.34,0.33
43255,neu,0.33,0.34,0.33
43256,neu,0.33,0.34,0.33
43257,neu,0.33,0.34,0.33
43258,neu,0.33,0.34,0.33
43259,pos,0.8708605766296387,0.0,0.1291394233703613
43260,pos,0.8086680173873901,0.0,0.1913319826126098
43261,neg,0.0441294908523559,0.0,0.955870509147644
43262,neu,0.33,0.34,0.33
43263,neu,0.33,0.34,0.33
43264,neu,0.33,0.34,0.33
43265,neu,0.33,0.34,0.33
43266,neu,0.33,0.34,0.33
43267,neu,0.33,0.34,0.33
43268,neu,0.33,0.34,0.33
43269,pos,0.7808918952941895,0.0,0.2191081047058105
43270,neu,0.33,0.34,0.33
43271,neu,0.33,0.34,0.33
43272,neu,0.33,0.34,0.33
43273,pos,0.7808918952941895,0.0,0.2191081047058105
43274,neu,0.33,0.34,0.33
43275,neu,0.33,0.34,0.33
43276,neu,0.33,0.34,0.33
43277,neu,0.33,0.34,0.33
43278,pos,0.7808918952941895,0.0,0.2191081047058105
43279,neu,0.33,0.34,0.33
43280,pos,0.504723310470581,0.0,0.4952766895294189
43281,neu,0.33,0.34,0.33
43282,neu,0.33,0.34,0.33
43283,pos,0.504723310470581,0.0,0.4952766895294189
43284,neu,0.33,0.34,0.33
43285,neu,0.33,0.34,0.33
43286,pos,0.504723310470581,0.0,0.4952766895294189
43287,neu,0.33,0.34,0.33
43288,neu,0.33,0.34,0.33
43289,pos,0.504723310470581,0.0,0.4952766895294189
43290,neu,0.33,0.34,0.33
43291,neu,0.33,0.34,0.33
43292,pos,0.504723310470581,0.0,0.4952766895294189
43293,neu,0.33,0.34,0.33
43294,neu,0.33,0.34,0.33
43295,pos,0.504723310470581,0.0,0.4952766895294189
43296,neu,0.33,0.34,0.33
43297,neu,0.33,0.34,0.33
43298,pos,0.504723310470581,0.0,0.4952766895294189
43299,neu,0.33,0.34,0.33
43300,neu,0.33,0.34,0.33
43301,neu,0.33,0.34,0.33
43302,neu,0.33,0.34,0.33
43303,neu,0.33,0.34,0.33
43304,neu,0.33,0.34,0.33
43305,neu,0.33,0.34,0.33
43306,neu,0.33,0.34,0.33
43307,neu,0.33,0.34,0.33
43308,neu,0.33,0.34,0.33
43309,neu,0.33,0.34,0.33
43310,neu,0.33,0.34,0.33
43311,neu,0.33,0.34,0.33
43312,neu,0.33,0.34,0.33
43313,neu,0.33,0.34,0.33
43314,neu,0.33,0.34,0.33
43315,neu,0.33,0.34,0.33
43316,neu,0.33,0.34,0.33
43317,neu,0.33,0.34,0.33
43318,neu,0.33,0.34,0.33
43319,neu,0.33,0.34,0.33
43320,neu,0.33,0.34,0.33
43321,neg,0.2756193280220032,0.0,0.7243806719779968
43322,neg,0.0933430194854736,0.0,0.9066569805145264
43323,neu,0.33,0.34,0.33
43324,neu,0.33,0.34,0.33
43325,neg,0.3415517807006836,0.0,0.6584482192993164
43326,neu,0.33,0.34,0.33
43327,neu,0.33,0.34,0.33
43328,neu,0.33,0.34,0.33
43329,neu,0.33,0.34,0.33
43330,neg,0.2675189971923828,0.0,0.7324810028076172
43331,neu,0.33,0.34,0.33
43332,neu,0.33,0.34,0.33
43333,neu,0.33,0.34,0.33
43334,neg,0.2703738808631897,0.0,0.7296261191368103
43335,neu,0.33,0.34,0.33
43336,neu,0.33,0.34,0.33
43337,neu,0.33,0.34,0.33
43338,neu,0.33,0.34,0.33
43339,neu,0.33,0.34,0.33
43340,neu,0.33,0.34,0.33
43341,neu,0.33,0.34,0.33
43342,neg,0.2703738808631897,0.0,0.7296261191368103
43343,neu,0.33,0.34,0.33
43344,neu,0.33,0.34,0.33
43345,neu,0.33,0.34,0.33
43346,neu,0.33,0.34,0.33
43347,neu,0.33,0.34,0.33
43348,neu,0.33,0.34,0.33
43349,neg,0.075469434261322,0.0,0.924530565738678
43350,neu,0.33,0.34,0.33
43351,neu,0.33,0.34,0.33
43352,neg,0.075469434261322,0.0,0.924530565738678
43353,neu,0.33,0.34,0.33
43354,pos,0.5959112644195557,0.0,0.4040887355804443
43355,pos,0.4947208166122436,0.0,0.5052791833877563
43356,neu,0.33,0.34,0.33
43357,neg,0.4369660019874573,0.0,0.5630339980125427
43358,neu,0.33,0.34,0.33
43359,neg,0.105071485042572,0.0,0.894928514957428
43360,neu,0.33,0.34,0.33
43361,neu,0.33,0.34,0.33
43362,pos,0.5959112644195557,0.0,0.4040887355804443
43363,pos,0.4947208166122436,0.0,0.5052791833877563
43364,neu,0.33,0.34,0.33
43365,neg,0.4369660019874573,0.0,0.5630339980125427
43366,neu,0.33,0.34,0.33
43367,neg,0.105071485042572,0.0,0.894928514957428
43368,neu,0.33,0.34,0.33
43369,neu,0.33,0.34,0.33
43370,pos,0.5959112644195557,0.0,0.4040887355804443
43371,pos,0.4947208166122436,0.0,0.5052791833877563
43372,neu,0.33,0.34,0.33
43373,neg,0.4369660019874573,0.0,0.5630339980125427
43374,neu,0.33,0.34,0.33
43375,neg,0.105071485042572,0.0,0.894928514957428
43376,neu,0.33,0.34,0.33
43377,neu,0.33,0.34,0.33
43378,pos,0.6226804852485657,0.0,0.3773195147514343
43379,neu,0.33,0.34,0.33
43380,neu,0.33,0.34,0.33
43381,neu,0.33,0.34,0.33
43382,neu,0.33,0.34,0.33
43383,pos,0.5959112644195557,0.0,0.4040887355804443
43384,pos,0.4947208166122436,0.0,0.5052791833877563
43385,neu,0.33,0.34,0.33
43386,neg,0.4369660019874573,0.0,0.5630339980125427
43387,neu,0.33,0.34,0.33
43388,neg,0.105071485042572,0.0,0.894928514957428
43389,neu,0.33,0.34,0.33
43390,neu,0.33,0.34,0.33
43391,neu,0.33,0.34,0.33
43392,pos,0.8411535024642944,0.0,0.1588464975357055
43393,neu,0.33,0.34,0.33
43394,neu,0.33,0.34,0.33
43395,neu,0.33,0.34,0.33
43396,pos,0.8411535024642944,0.0,0.1588464975357055
43397,neu,0.33,0.34,0.33
43398,neu,0.33,0.34,0.33
43399,neu,0.33,0.34,0.33
43400,neu,0.33,0.34,0.33
43401,pos,0.4976485669612884,0.0,0.5023514330387115
43402,pos,0.8703635334968567,0.0,0.1296364665031433
43403,neu,0.33,0.34,0.33
43404,pos,0.5665536522865295,0.0,0.4334463477134704
43405,pos,0.4976485669612884,0.0,0.5023514330387115
43406,neu,0.33,0.34,0.33
43407,pos,0.6612119674682617,0.0,0.3387880325317383
43408,pos,0.8703635334968567,0.0,0.1296364665031433
43409,neu,0.33,0.34,0.33
43410,neu,0.33,0.34,0.33
43411,neu,0.33,0.34,0.33
43412,pos,0.5665536522865295,0.0,0.4334463477134704
43413,pos,0.4976485669612884,0.0,0.5023514330387115
43414,neu,0.33,0.34,0.33
43415,pos,0.6612119674682617,0.0,0.3387880325317383
43416,pos,0.8703635334968567,0.0,0.1296364665031433
43417,neu,0.33,0.34,0.33
43418,neu,0.33,0.34,0.33
43419,neu,0.33,0.34,0.33
43420,pos,0.5665536522865295,0.0,0.4334463477134704
43421,pos,0.4976485669612884,0.0,0.5023514330387115
43422,neu,0.33,0.34,0.33
43423,pos,0.6612119674682617,0.0,0.3387880325317383
43424,pos,0.8703635334968567,0.0,0.1296364665031433
43425,neu,0.33,0.34,0.33
43426,neu,0.33,0.34,0.33
43427,pos,0.4976485669612884,0.0,0.5023514330387115
43428,neu,0.33,0.34,0.33
43429,pos,0.6612119674682617,0.0,0.3387880325317383
43430,pos,0.8703635334968567,0.0,0.1296364665031433
43431,neu,0.33,0.34,0.33
43432,neu,0.33,0.34,0.33
43433,neu,0.33,0.34,0.33
43434,pos,0.5665536522865295,0.0,0.4334463477134704
43435,pos,0.4976485669612884,0.0,0.5023514330387115
43436,neu,0.33,0.34,0.33
43437,pos,0.6612119674682617,0.0,0.3387880325317383
43438,pos,0.8703635334968567,0.0,0.1296364665031433
43439,neu,0.33,0.34,0.33
43440,neu,0.33,0.34,0.33
43441,neu,0.33,0.34,0.33
43442,pos,0.5665536522865295,0.0,0.4334463477134704
43443,pos,0.5707562565803528,0.0,0.4292437434196472
43444,pos,0.8889720439910889,0.0,0.1110279560089111
43445,neu,0.33,0.34,0.33
43446,neg,0.0492297410964965,0.0,0.9507702589035034
43447,pos,0.872128963470459,0.0,0.127871036529541
43448,pos,0.8371301293373108,0.0,0.1628698706626892
43449,pos,0.8751912117004395,0.0,0.1248087882995605
43450,neg,0.2385699152946472,0.0,0.7614300847053528
43451,neu,0.33,0.34,0.33
43452,neu,0.33,0.34,0.33
43453,neu,0.33,0.34,0.33
43454,neu,0.33,0.34,0.33
43455,neg,0.2385699152946472,0.0,0.7614300847053528
43456,neu,0.33,0.34,0.33
43457,neu,0.33,0.34,0.33
43458,neu,0.33,0.34,0.33
43459,neu,0.33,0.34,0.33
43460,neg,0.2385699152946472,0.0,0.7614300847053528
43461,neu,0.33,0.34,0.33
43462,neu,0.33,0.34,0.33
43463,neu,0.33,0.34,0.33
43464,neu,0.33,0.34,0.33
43465,pos,0.5707562565803528,0.0,0.4292437434196472
43466,pos,0.8889720439910889,0.0,0.1110279560089111
43467,neu,0.33,0.34,0.33
43468,neg,0.0492297410964965,0.0,0.9507702589035034
43469,pos,0.872128963470459,0.0,0.127871036529541
43470,pos,0.8371301293373108,0.0,0.1628698706626892
43471,pos,0.8751912117004395,0.0,0.1248087882995605
43472,pos,0.5707562565803528,0.0,0.4292437434196472
43473,pos,0.8889720439910889,0.0,0.1110279560089111
43474,neu,0.33,0.34,0.33
43475,neg,0.0492297410964965,0.0,0.9507702589035034
43476,pos,0.872128963470459,0.0,0.127871036529541
43477,pos,0.8371301293373108,0.0,0.1628698706626892
43478,pos,0.8751912117004395,0.0,0.1248087882995605
43479,neg,0.2385699152946472,0.0,0.7614300847053528
43480,neu,0.33,0.34,0.33
43481,neu,0.33,0.34,0.33
43482,neu,0.33,0.34,0.33
43483,neu,0.33,0.34,0.33
43484,neg,0.2385699152946472,0.0,0.7614300847053528
43485,neu,0.33,0.34,0.33
43486,neu,0.33,0.34,0.33
43487,neu,0.33,0.34,0.33
43488,neu,0.33,0.34,0.33
43489,neg,0.2385699152946472,0.0,0.7614300847053528
43490,neu,0.33,0.34,0.33
43491,neu,0.33,0.34,0.33
43492,neu,0.33,0.34,0.33
43493,neu,0.33,0.34,0.33
43494,neg,0.2385699152946472,0.0,0.7614300847053528
43495,neu,0.33,0.34,0.33
43496,neu,0.33,0.34,0.33
43497,neu,0.33,0.34,0.33
43498,neu,0.33,0.34,0.33
43499,neg,0.2385699152946472,0.0,0.7614300847053528
43500,neu,0.33,0.34,0.33
43501,neu,0.33,0.34,0.33
43502,neu,0.33,0.34,0.33
43503,neu,0.33,0.34,0.33
43504,neu,0.33,0.34,0.33
43505,neu,0.33,0.34,0.33
43506,neu,0.33,0.34,0.33
43507,neu,0.33,0.34,0.33
43508,neu,0.33,0.34,0.33
43509,neu,0.33,0.34,0.33
43510,neu,0.33,0.34,0.33
43511,neu,0.33,0.34,0.33
43512,neu,0.33,0.34,0.33
43513,neu,0.33,0.34,0.33
43514,neu,0.33,0.34,0.33
43515,neu,0.33,0.34,0.33
43516,neu,0.33,0.34,0.33
43517,neu,0.33,0.34,0.33
43518,neu,0.33,0.34,0.33
43519,neu,0.33,0.34,0.33
43520,neg,0.0580426454544067,0.0,0.9419573545455932
43521,pos,0.9158697724342346,0.0,0.0841302275657653
43522,neu,0.33,0.34,0.33
43523,neu,0.33,0.34,0.33
43524,neu,0.33,0.34,0.33
43525,neu,0.33,0.34,0.33
43526,neu,0.33,0.34,0.33
43527,neu,0.33,0.34,0.33
43528,neu,0.33,0.34,0.33
43529,neu,0.33,0.34,0.33
43530,neg,0.0580426454544067,0.0,0.9419573545455932
43531,pos,0.9158697724342346,0.0,0.0841302275657653
43532,neu,0.33,0.34,0.33
43533,neu,0.33,0.34,0.33
43534,neu,0.33,0.34,0.33
43535,neu,0.33,0.34,0.33
43536,neu,0.33,0.34,0.33
43537,neu,0.33,0.34,0.33
43538,neu,0.33,0.34,0.33
43539,neu,0.33,0.34,0.33
43540,neu,0.33,0.34,0.33
43541,neu,0.33,0.34,0.33
43542,neu,0.33,0.34,0.33
43543,neu,0.33,0.34,0.33
43544,neu,0.33,0.34,0.33
43545,neu,0.33,0.34,0.33
43546,neu,0.33,0.34,0.33
43547,neu,0.33,0.34,0.33
43548,neu,0.33,0.34,0.33
43549,neu,0.33,0.34,0.33
43550,neu,0.33,0.34,0.33
43551,neu,0.33,0.34,0.33
43552,neu,0.33,0.34,0.33
43553,neu,0.33,0.34,0.33
43554,neu,0.33,0.34,0.33
43555,neu,0.33,0.34,0.33
43556,neu,0.33,0.34,0.33
43557,neu,0.33,0.34,0.33
43558,neu,0.33,0.34,0.33
43559,pos,0.8028994202613831,0.0,0.1971005797386169
43560,neu,0.33,0.34,0.33
43561,pos,0.4228176772594452,0.0,0.5771823227405548
43562,pos,0.8376573920249939,0.0,0.1623426079750061
43563,pos,0.7818992733955383,0.0,0.2181007266044616
43564,neu,0.33,0.34,0.33
43565,neu,0.33,0.34,0.33
43566,neu,0.33,0.34,0.33
43567,neu,0.33,0.34,0.33
43568,neu,0.33,0.34,0.33
43569,neu,0.33,0.34,0.33
43570,neu,0.33,0.34,0.33
43571,neu,0.33,0.34,0.33
43572,neu,0.33,0.34,0.33
43573,neg,0.2871636748313904,0.0,0.7128363251686096
43574,neu,0.33,0.34,0.33
43575,neu,0.33,0.34,0.33
43576,neu,0.33,0.34,0.33
43577,neu,0.33,0.34,0.33
43578,neu,0.33,0.34,0.33
43579,neu,0.33,0.34,0.33
43580,neu,0.33,0.34,0.33
43581,neg,0.2871636748313904,0.0,0.7128363251686096
43582,neu,0.33,0.34,0.33
43583,neu,0.33,0.34,0.33
43584,neu,0.33,0.34,0.33
43585,neu,0.33,0.34,0.33
43586,neu,0.33,0.34,0.33
43587,neu,0.33,0.34,0.33
43588,neu,0.33,0.34,0.33
43589,neg,0.2871636748313904,0.0,0.7128363251686096
43590,neu,0.33,0.34,0.33
43591,neu,0.33,0.34,0.33
43592,neu,0.33,0.34,0.33
43593,neu,0.33,0.34,0.33
43594,neu,0.33,0.34,0.33
43595,neu,0.33,0.34,0.33
43596,neu,0.33,0.34,0.33
43597,pos,0.8761223554611206,0.0,0.1238776445388794
43598,pos,0.9479780793190002,0.0,0.0520219206809997
43599,neu,0.33,0.34,0.33
43600,neu,0.33,0.34,0.33
43601,neu,0.33,0.34,0.33
43602,neu,0.33,0.34,0.33
43603,neu,0.33,0.34,0.33
43604,neu,0.33,0.34,0.33
43605,neu,0.33,0.34,0.33
43606,neu,0.33,0.34,0.33
43607,neu,0.33,0.34,0.33
43608,pos,0.771648108959198,0.0,0.228351891040802
43609,neu,0.33,0.34,0.33
43610,neu,0.33,0.34,0.33
43611,pos,0.7921955585479736,0.0,0.2078044414520263
43612,pos,0.8443323969841003,0.0,0.1556676030158996
43613,pos,0.9447520971298218,0.0,0.0552479028701782
43614,pos,0.7810087203979492,0.0,0.2189912796020507
43615,pos,0.6729556918144226,0.0,0.3270443081855774
43616,pos,0.771648108959198,0.0,0.228351891040802
43617,neu,0.33,0.34,0.33
43618,neu,0.33,0.34,0.33
43619,pos,0.7921955585479736,0.0,0.2078044414520263
43620,pos,0.8443323969841003,0.0,0.1556676030158996
43621,pos,0.9447520971298218,0.0,0.0552479028701782
43622,pos,0.7810087203979492,0.0,0.2189912796020507
43623,pos,0.6729556918144226,0.0,0.3270443081855774
43624,pos,0.771648108959198,0.0,0.228351891040802
43625,neu,0.33,0.34,0.33
43626,neu,0.33,0.34,0.33
43627,pos,0.7921955585479736,0.0,0.2078044414520263
43628,pos,0.8443323969841003,0.0,0.1556676030158996
43629,pos,0.9447520971298218,0.0,0.0552479028701782
43630,pos,0.7810087203979492,0.0,0.2189912796020507
43631,pos,0.6729556918144226,0.0,0.3270443081855774
43632,pos,0.771648108959198,0.0,0.228351891040802
43633,neu,0.33,0.34,0.33
43634,neu,0.33,0.34,0.33
43635,pos,0.7921955585479736,0.0,0.2078044414520263
43636,pos,0.8443323969841003,0.0,0.1556676030158996
43637,pos,0.9447520971298218,0.0,0.0552479028701782
43638,pos,0.7810087203979492,0.0,0.2189912796020507
43639,pos,0.6729556918144226,0.0,0.3270443081855774
43640,pos,0.7787780165672302,0.0,0.2212219834327697
43641,neu,0.33,0.34,0.33
43642,neu,0.33,0.34,0.33
43643,neu,0.33,0.34,0.33
43644,neu,0.33,0.34,0.33
43645,neu,0.33,0.34,0.33
43646,neu,0.33,0.34,0.33
43647,neu,0.33,0.34,0.33
43648,neu,0.33,0.34,0.33
43649,neu,0.33,0.34,0.33
43650,neu,0.33,0.34,0.33
43651,neu,0.33,0.34,0.33
43652,neu,0.33,0.34,0.33
43653,neg,0.0866568088531494,0.0,0.9133431911468506
43654,neu,0.33,0.34,0.33
43655,neu,0.33,0.34,0.33
43656,neu,0.33,0.34,0.33
43657,neu,0.33,0.34,0.33
43658,neu,0.33,0.34,0.33
43659,neu,0.33,0.34,0.33
43660,neu,0.33,0.34,0.33
43661,neu,0.33,0.34,0.33
43662,neu,0.33,0.34,0.33
43663,neg,0.1710107922554016,0.0,0.8289892077445984
43664,pos,0.5260977149009705,0.0,0.4739022850990295
43665,neu,0.33,0.34,0.33
43666,neu,0.33,0.34,0.33
43667,pos,0.6836574673652649,0.0,0.3163425326347351
43668,neu,0.33,0.34,0.33
43669,neu,0.33,0.34,0.33
43670,pos,0.8013365268707275,0.0,0.1986634731292724
43671,neu,0.33,0.34,0.33
43672,neu,0.33,0.34,0.33
43673,neg,0.3294495940208435,0.0,0.6705504059791565
43674,neu,0.33,0.34,0.33
43675,neu,0.33,0.34,0.33
43676,neg,0.0579156875610351,0.0,0.9420843124389648
43677,neu,0.33,0.34,0.33
43678,neu,0.33,0.34,0.33
43679,neu,0.33,0.34,0.33
43680,neu,0.33,0.34,0.33
43681,neg,0.1710107922554016,0.0,0.8289892077445984
43682,pos,0.5260977149009705,0.0,0.4739022850990295
43683,neu,0.33,0.34,0.33
43684,neu,0.33,0.34,0.33
43685,neu,0.33,0.34,0.33
43686,neu,0.33,0.34,0.33
43687,neu,0.33,0.34,0.33
43688,neg,0.1710107922554016,0.0,0.8289892077445984
43689,pos,0.5260977149009705,0.0,0.4739022850990295
43690,neu,0.33,0.34,0.33
43691,neu,0.33,0.34,0.33
43692,neu,0.33,0.34,0.33
43693,pos,0.7329512238502502,0.0,0.2670487761497497
43694,pos,0.5128095746040344,0.0,0.4871904253959656
43695,neu,0.33,0.34,0.33
43696,neu,0.33,0.34,0.33
43697,neu,0.33,0.34,0.33
43698,neu,0.33,0.34,0.33
43699,neu,0.33,0.34,0.33
43700,pos,0.7329512238502502,0.0,0.2670487761497497
43701,pos,0.5128095746040344,0.0,0.4871904253959656
43702,neu,0.33,0.34,0.33
43703,neu,0.33,0.34,0.33
43704,neu,0.33,0.34,0.33
43705,neu,0.33,0.34,0.33
43706,neg,0.1143667101860046,0.0,0.8856332898139954
43707,neg,0.1321207284927368,0.0,0.8678792715072632
43708,neg,0.182830810546875,0.0,0.817169189453125
43709,neg,0.1143667101860046,0.0,0.8856332898139954
43710,neg,0.1321207284927368,0.0,0.8678792715072632
43711,neu,0.33,0.34,0.33
43712,neu,0.33,0.34,0.33
43713,pos,0.5055495500564575,0.0,0.4944504499435425
43714,neu,0.33,0.34,0.33
43715,neu,0.33,0.34,0.33
43716,neu,0.33,0.34,0.33
43717,neg,0.1321207284927368,0.0,0.8678792715072632
43718,neu,0.33,0.34,0.33
43719,neg,0.1143667101860046,0.0,0.8856332898139954
43720,neg,0.1321207284927368,0.0,0.8678792715072632
43721,neu,0.33,0.34,0.33
43722,neg,0.1143667101860046,0.0,0.8856332898139954
43723,neg,0.1321207284927368,0.0,0.8678792715072632
43724,neg,0.182830810546875,0.0,0.817169189453125
43725,neg,0.1143667101860046,0.0,0.8856332898139954
43726,neg,0.1321207284927368,0.0,0.8678792715072632
43727,neu,0.33,0.34,0.33
43728,neg,0.1143667101860046,0.0,0.8856332898139954
43729,neg,0.1321207284927368,0.0,0.8678792715072632
43730,neu,0.33,0.34,0.33
43731,neg,0.1143667101860046,0.0,0.8856332898139954
43732,neg,0.1321207284927368,0.0,0.8678792715072632
43733,neu,0.33,0.34,0.33
43734,neg,0.1321207284927368,0.0,0.8678792715072632
43735,neu,0.33,0.34,0.33
43736,neg,0.1321207284927368,0.0,0.8678792715072632
43737,neu,0.33,0.34,0.33
43738,neg,0.1143667101860046,0.0,0.8856332898139954
43739,neg,0.1321207284927368,0.0,0.8678792715072632
43740,neu,0.33,0.34,0.33
43741,neu,0.33,0.34,0.33
43742,pos,0.5055495500564575,0.0,0.4944504499435425
43743,neu,0.33,0.34,0.33
43744,neu,0.33,0.34,0.33
43745,neu,0.33,0.34,0.33
43746,neg,0.1321207284927368,0.0,0.8678792715072632
43747,neu,0.33,0.34,0.33
43748,neu,0.33,0.34,0.33
